title	duration	vts	ttn	ix	ix_ref
BreakingBad.S04.E11to13	73.12	7.0	2.0	14	-
BreakingBad.S04.E11to13	61.68	7.0	3.0	15	-
BreakingBad.S04.E11to13	41.92	8.0	1.0	16	-
BreakingBad.S04.E11to13	48.0	9.0	1.0	17	-
BreakingBad.S04.E11to13	14.6	10.0	1.0	18	-
BreakingBad.S04.E11to13	10.4	11.0	1.0	19	-
BreakingBad.S04.E11to13	20.0	12.0	1.0	20	-
BreakingBad.S04.E11to13	10.4	13.0	1.0	21	-
BreakingBad.S04.E11to13	8.0	14.0	1.0	22	-
BreakingBad.S04.E11to13	9.64	15.0	1.0	23	-
BreakingBad.S04.E11to13	8.0	16.0	1.0	24	-
BreakingBad.S04.E11to13	10.0	17.0	1.0	25	-
BreakingBad.S04.E11to13	8.0	18.0	1.0	26	-
BreakingBad.S04.E11to13	8.0	19.0	1.0	27	-
BreakingBad.S04.E11to13	8.0	20.0	1.0	28	-
BreakingBad.S04.E11to13	8.0	21.0	1.0	29	-
BreakingBad.S04.E11to13	8.0	22.0	1.0	30	-
BreakingBad.S04.E11to13	8.0	23.0	1.0	31	-
BreakingBad.S04.E11to13	8.0	24.0	1.0	32	-
BreakingBad.S04.E11to13	8.0	25.0	1.0	33	-
BreakingBad.S04.E11to13	8.0	26.0	1.0	34	-
BreakingBad.S04.E11to13	8.0	27.0	1.0	35	-
BreakingBad.S04.E11to13	8.0	28.0	1.0	36	-
BreakingBad.S04.E11to13	8.0	29.0	1.0	37	-
BreakingBad.S04.E11to13	8.0	30.0	1.0	38	-
BreakingBad.S04.E11to13	8.0	31.0	1.0	39	-
BreakingBad.S04.E11to13	8.0	32.0	1.0	40	-
BreakingBad.S04.E11to13	8.0	33.0	1.0	41	-
BreakingBad.S04.E11to13	8.0	34.0	1.0	42	-
BreakingBad.S04.E11to13	8.0	35.0	1.0	43	-
BreakingBad.S04.E11to13	10.8	36.0	1.0	44	-
BreakingBad.S04.E11to13	10.8	37.0	1.0	45	-
BreakingBad.S04.E11to13	10.8	38.0	1.0	46	-
BreakingBad.S05.E01to03	2478.4	1.0	1.0	1	1
BreakingBad.S05.E01to03	2724.0	2.0	1.0	2	2
BreakingBad.S05.E01to03	2722.2	3.0	1.0	3	3
BreakingBad.S05.E01to03	2298.04	4.0	1.0	4	-
BreakingBad.S05.E01to03	326.6	4.0	2.0	5	-
BreakingBad.S05.E01to03	315.04	4.0	3.0	6	-
BreakingBad.S05.E01to03	324.6	4.0	4.0	7	-
BreakingBad.S05.E01to03	262.04	4.0	5.0	8	-
BreakingBad.S05.E01to03	319.28	4.0	6.0	9	-
BreakingBad.S05.E01to03	222.84	4.0	7.0	10	-
BreakingBad.S05.E01to03	258.56	4.0	8.0	11	-
BreakingBad.S05.E01to03	231.92	4.0	9.0	12	-
BreakingBad.S05.E01to03	89.0	4.0	10.0	13	-
BreakingBad.S05.E01to03	209.0	5.0	1.0	14	-
BreakingBad.S05.E01to03	497.6	6.0	1.0	15	-
BreakingBad.S05.E01to03	194.6	7.0	1.0	16	-
BreakingBad.S05.E01to03	239.48	8.0	1.0	17	-
BreakingBad.S05.E01to03	23.12	9.0	1.0	18	-
BreakingBad.S05.E01to03	16.52	10.0	1.0	19	-
BreakingBad.S05.E01to03	26.52	11.0	1.0	20	-
BreakingBad.S05.E01to03	14.6	12.0	1.0	21	-
BreakingBad.S05.E01to03	10.4	13.0	1.0	22	-
BreakingBad.S05.E01to03	20.0	14.0	1.0	23	-
BreakingBad.S05.E01to03	8.0	15.0	1.0	24	-
BreakingBad.S05.E01to03	40.32	16.0	1.0	25	-
BreakingBad.S05.E01to03	10.0	17.0	1.0	26	-
BreakingBad.S05.E01to03	9.52	18.0	1.0	27	-
BreakingBad.S05.E01to03	9.52	19.0	1.0	28	-
BreakingBad.S05.E01to03	9.52	20.0	1.0	29	-
BreakingBad.S05.E01to03	9.52	21.0	1.0	30	-
BreakingBad.S05.E01to03	9.52	22.0	1.0	31	-
BreakingBad.S05.E01to03	9.52	23.0	1.0	32	-
BreakingBad.S05.E01to03	9.52	24.0	1.0	33	-
BreakingBad.S05.E01to03	10.8	25.0	1.0	34	-
BreakingBad.S05.E01to03	10.8	26.0	1.0	35	-
BreakingBad.S05.E01to03	10.8	27.0	1.0	36	-
BreakingBad.S05.E01to03	13.6	28.0	1.0	37	-
BreakingBad.S05.E01to03	37.36	29.0	1.0	38	-
BreakingBad.S05.E04to06	2731.2	1.0	1.0	1	1
BreakingBad.S05.E04to06	2766.4	2.0	1.0	2	2
BreakingBad.S05.E04to06	2729.4	3.0	1.0	3	3
BreakingBad.S05.E04to06	1743.24	4.0	1.0	4	-
BreakingBad.S05.E04to06	335.0	4.0	2.0	5	-
BreakingBad.S05.E04to06	269.04	4.0	3.0	6	-
BreakingBad.S05.E04to06	287.12	4.0	4.0	7	-
BreakingBad.S05.E04to06	264.92	4.0	5.0	8	-
BreakingBad.S05.E04to06	349.32	4.0	6.0	9	-
BreakingBad.S05.E04to06	270.24	4.0	7.0	10	-
BreakingBad.S05.E04to06	296.0	5.0	1.0	11	-
BreakingBad.S05.E04to06	61.24	5.0	2.0	12	-
BreakingBad.S05.E04to06	118.92	5.0	3.0	13	-
BreakingBad.S05.E04to06	128.24	5.0	4.0	14	-
BreakingBad.S05.E04to06	53.2	6.0	1.0	15	-
BreakingBad.S05.E04to06	189.32	7.0	1.0	16	-
BreakingBad.S05.E04to06	900.28	8.0	1.0	17	-
BreakingBad.S05.E04to06	206.72	9.0	1.0	18	-
BreakingBad.S05.E04to06	37.4	10.0	1.0	19	-
BreakingBad.S05.E04to06	14.6	11.0	1.0	20	-
BreakingBad.S05.E04to06	10.4	12.0	1.0	21	-
BreakingBad.S05.E04to06	20.0	13.0	1.0	22	-
BreakingBad.S05.E04to06	8.0	14.0	1.0	23	-
BreakingBad.S05.E04to06	40.32	15.0	1.0	24	-
BreakingBad.S05.E04to06	10.0	16.0	1.0	25	-
BreakingBad.S05.E04to06	9.52	17.0	1.0	26	-
BreakingBad.S05.E04to06	9.52	18.0	1.0	27	-
BreakingBad.S05.E04to06	9.52	19.0	1.0	28	-
BreakingBad.S05.E04to06	9.52	20.0	1.0	29	-
BreakingBad.S05.E04to06	9.52	21.0	1.0	30	-
BreakingBad.S05.E04to06	9.52	22.0	1.0	31	-
BreakingBad.S05.E04to06	9.52	23.0	1.0	32	-
BreakingBad.S05.E04to06	10.8	24.0	1.0	33	-
BreakingBad.S05.E04to06	10.8	25.0	1.0	34	-
BreakingBad.S05.E04to06	10.8	26.0	1.0	35	-
BreakingBad.S05.E04to06	13.6	27.0	1.0	36	-
BreakingBad.S05.E04to06	37.36	28.0	1.0	37	-
BreakingBad.S05.E07to08	2722.12	1.0	1.0	1	1
BreakingBad.S05.E07to08	2726.2	2.0	1.0	2	2
BreakingBad.S05.E07to08	1313.72	3.0	1.0	3	-
BreakingBad.S05.E07to08	290.44	3.0	2.0	4	-
BreakingBad.S05.E07to08	307.52	3.0	3.0	5	-
BreakingBad.S05.E07to08	378.32	3.0	4.0	6	-
BreakingBad.S05.E07to08	356.88	3.0	5.0	7	-
BreakingBad.S05.E07to08	133.68	4.0	1.0	8	-
BreakingBad.S05.E07to08	473.48	5.0	1.0	9	-
BreakingBad.S05.E07to08	401.2	6.0	1.0	10	-
BreakingBad.S05.E07to08	476.28	7.0	1.0	11	-
BreakingBad.S05.E07to08	633.32	8.0	1.0	12	-
BreakingBad.S05.E07to08	86.72	9.0	1.0	13	-
BreakingBad.S05.E07to08	14.6	10.0	1.0	14	-
BreakingBad.S05.E07to08	10.4	11.0	1.0	15	-
BreakingBad.S05.E07to08	20.0	12.0	1.0	16	-
BreakingBad.S05.E07to08	8.0	13.0	1.0	17	-
BreakingBad.S05.E07to08	40.32	14.0	1.0	18	-
BreakingBad.S05.E07to08	10.0	15.0	1.0	19	-
BreakingBad.S05.E07to08	9.52	16.0	1.0	20	-
BreakingBad.S05.E07to08	9.52	17.0	1.0	21	-
BreakingBad.S05.E07to08	9.52	18.0	1.0	22	-
BreakingBad.S05.E07to08	9.52	19.0	1.0	23	-
BreakingBad.S05.E07to08	9.52	20.0	1.0	24	-
BreakingBad.S05.E07to08	9.52	21.0	1.0	25	-
BreakingBad.S05.E07to08	9.52	22.0	1.0	26	-
BreakingBad.S05.E07to08	10.8	23.0	1.0	27	-
BreakingBad.S05.E07to08	10.8	24.0	1.0	28	-
BreakingBad.S05.E07to08	13.6	25.0	1.0	29	-
BreakingBad.S05.E07to08	37.36	26.0	1.0	30	-
BreakingBad.S06.E01to03	2727.2	1.0	1.0	1	1
BreakingBad.S06.E01to03	2728.0	2.0	1.0	2	2
BreakingBad.S06.E01to03	2727.8	3.0	1.0	3	3
BreakingBad.S06.E01to03	373.72	4.0	1.0	4	-
BreakingBad.S06.E01to03	340.28	5.0	1.0	5	-
BreakingBad.S06.E01to03	82.28	6.0	1.0	6	-
BreakingBad.S06.E01to03	246.24	7.0	1.0	7	-
BreakingBad.S06.E01to03	151.76	8.0	1.0	8	-
BreakingBad.S06.E01to03	295.76	9.0	1.0	9	-
BreakingBad.S06.E01to03	241.16	10.0	1.0	10	-
BreakingBad.S06.E01to03	205.08	11.0	1.0	11	-
BreakingBad.S06.E01to03	195.84	12.0	1.0	12	-
BreakingBad.S06.E01to03	5.96	13.0	1.0	13	-
BreakingBad.S06.E01to03	24.6	14.0	1.0	14	-
BreakingBad.S06.E01to03	29.76	15.0	1.0	15	-
BreakingBad.S06.E01to03	32.12	16.0	1.0	16	-
BreakingBad.S06.E01to03	78.76	17.0	1.0	17	-
BreakingBad.S06.E01to03	75.0	18.0	1.0	18	-
BreakingBad.S06.E01to03	7.04	19.0	1.0	19	-
BreakingBad.S06.E01to03	102.52	20.0	1.0	20	-
BreakingBad.S06.E01to03	43.16	21.0	1.0	21	-
BreakingBad.S06.E01to03	14.6	22.0	1.0	22	-
BreakingBad.S06.E01to03	10.4	23.0	1.0	23	-
BreakingBad.S06.E01to03	20.0	24.0	1.0	24	-
BreakingBad.S06.E01to03	9.64	25.0	1.0	25	-
BreakingBad.S06.E01to03	10.0	26.0	1.0	26	-
BreakingBad.S06.E01to03	8.0	27.0	1.0	27	-
BreakingBad.S06.E01to03	8.0	28.0	1.0	28	-
BreakingBad.S06.E01to03	8.0	29.0	1.0	29	-
BreakingBad.S06.E01to03	8.0	30.0	1.0	30	-
BreakingBad.S06.E01to03	10.96	31.0	1.0	31	-
BreakingBad.S06.E01to03	9.8	32.0	1.0	32	-
BreakingBad.S06.E01to03	9.8	33.0	1.0	33	-
BreakingBad.S06.E04to06	2720.0	1.0	1.0	1	1
BreakingBad.S06.E04to06	2660.8	2.0	1.0	2	2
BreakingBad.S06.E04to06	2718.0	3.0	1.0	3	3
BreakingBad.S06.E04to06	377.28	4.0	1.0	4	-
BreakingBad.S06.E04to06	863.56	5.0	1.0	5	-
BreakingBad.S06.E04to06	298.4	6.0	1.0	6	-
BreakingBad.S06.E04to06	199.28	7.0	1.0	7	-
BreakingBad.S06.E04to06	240.96	8.0	1.0	8	-
BreakingBad.S06.E04to06	198.04	9.0	1.0	9	-
BreakingBad.S06.E04to06	244.64	10.0	1.0	10	-
BreakingBad.S06.E04to06	248.4	11.0	1.0	11	-
BreakingBad.S06.E04to06	192.44	12.0	1.0	12	-
BreakingBad.S06.E04to06	5.96	13.0	1.0	13	-
BreakingBad.S06.E04to06	83.44	14.0	1.0	14	-
BreakingBad.S06.E04to06	62.2	15.0	1.0	15	-
BreakingBad.S06.E04to06	7.04	16.0	1.0	16	-
BreakingBad.S06.E04to06	14.6	17.0	1.0	17	-
BreakingBad.S06.E04to06	10.4	18.0	1.0	18	-
BreakingBad.S06.E04to06	20.0	19.0	1.0	19	-
BreakingBad.S06.E04to06	9.64	20.0	1.0	20	-
BreakingBad.S06.E04to06	10.0	21.0	1.0	21	-
BreakingBad.S06.E04to06	8.0	22.0	1.0	22	-
BreakingBad.S06.E04to06	8.0	23.0	1.0	23	-
BreakingBad.S06.E04to06	8.0	24.0	1.0	24	-
BreakingBad.S06.E04to06	8.0	25.0	1.0	25	-
BreakingBad.S06.E04to06	9.8	26.0	1.0	26	-
BreakingBad.S06.E04to06	9.8	27.0	1.0	27	-
BreakingBad.S06.E04to06	9.8	28.0	1.0	28	-
BreakingBad.S06.E07to08	3075.0	1.0	1.0	1	1
BreakingBad.S06.E07to08	3179.2	2.0	1.0	2	2
BreakingBad.S06.E07to08	602.12	3.0	1.0	3	-
BreakingBad.S06.E07to08	62.96	4.0	1.0	4	-
BreakingBad.S06.E07to08	576.84	5.0	1.0	5	-
BreakingBad.S06.E07to08	263.16	6.0	1.0	6	-
BreakingBad.S06.E07to08	212.28	7.0	1.0	7	-
BreakingBad.S06.E07to08	349.12	8.0	1.0	8	-
BreakingBad.S06.E07to08	231.24	9.0	1.0	9	-
BreakingBad.S06.E07to08	5.96	10.0	1.0	10	-
BreakingBad.S06.E07to08	161.64	11.0	1.0	11	-
BreakingBad.S06.E07to08	220.48	12.0	1.0	12	-
BreakingBad.S06.E07to08	307.4	13.0	1.0	13	-
BreakingBad.S06.E07to08	14.6	14.0	1.0	14	-
BreakingBad.S06.E07to08	10.4	15.0	1.0	15	-
BreakingBad.S06.E07to08	9.64	16.0	1.0	16	-
BreakingBad.S06.E07to08	20.0	17.0	1.0	17	-
BreakingBad.S06.E07to08	10.0	18.0	1.0	18	-
BreakingBad.S06.E07to08	8.0	19.0	1.0	19	-
BreakingBad.S06.E07to08	8.0	20.0	1.0	20	-
BreakingBad.S06.E07to08	8.0	21.0	1.0	21	-
BreakingBad.S06.E07to08	8.0	22.0	1.0	22	-
BreakingBad.S06.E07to08	9.8	23.0	1.0	23	-
BreakingBad.S06.E07to08	9.8	24.0	1.0	24	-
BuffyContreLesVampires.S01.E01to04	2490.44	1.0	1.0	1	1
BuffyContreLesVampires.S01.E01to04	2581.12	1.0	2.0	2	2
BuffyContreLesVampires.S01.E01to04	2582.76	1.0	3.0	3	3
BuffyContreLesVampires.S01.E01to04	2586.12	1.0	4.0	4	4
BuffyContreLesVampires.S01.E01to04	255.84	1.0	5.0	5	-
BuffyContreLesVampires.S01.E01to04	255.68	1.0	6.0	6	-
BuffyContreLesVampires.S01.E01to04	73.72	1.0	7.0	7	-
BuffyContreLesVampires.S01.E01to04	87.96	1.0	8.0	8	-
BuffyContreLesVampires.S01.E01to04	47.04	1.0	9.0	9	-
BuffyContreLesVampires.S01.E01to04	47.04	1.0	10.0	10	-
BuffyContreLesVampires.S01.E01to04	7.88	1.0	11.0	11	-
BuffyContreLesVampires.S01.E05to08	2583.6	1.0	1.0	1	1
BuffyContreLesVampires.S01.E05to08	2584.32	1.0	2.0	2	2
BuffyContreLesVampires.S01.E05to08	2591.44	1.0	3.0	3	3
BuffyContreLesVampires.S01.E05to08	2581.76	1.0	4.0	4	4
BuffyContreLesVampires.S01.E05to08	242.0	1.0	5.0	5	-
BuffyContreLesVampires.S01.E05to08	7.88	1.0	6.0	6	-
BuffyContreLesVampires.S01.E05to08	13.92	1.0	7.0	7	-
BuffyContreLesVampires.S01.E05to08	13.92	1.0	8.0	8	-
BuffyContreLesVampires.S01.E09to12	2581.88	1.0	1.0	1	1
BuffyContreLesVampires.S01.E09to12	2583.08	1.0	2.0	2	2
BuffyContreLesVampires.S01.E09to12	2577.44	1.0	3.0	3	3
BuffyContreLesVampires.S01.E09to12	2608.44	1.0	4.0	4	4
BuffyContreLesVampires.S01.E09to12	7.88	1.0	5.0	5	-
BuffyContreLesVampires.S01.E09to12	3.84	2.0	1.0	6	-
BuffyContreLesVampires.S01.E09to12	6.24	2.0	2.0	7	-
BuffyContreLesVampires.S01.E09to12	4.8	2.0	3.0	8	-
BuffyContreLesVampires.S01.E09to12	5.76	2.0	4.0	9	-
BuffyContreLesVampires.S01.E09to12	4.8	2.0	5.0	10	-
BuffyContreLesVampires.S01.E09to12	4.32	2.0	6.0	11	-
BuffyContreLesVampires.S01.E09to12	4.32	2.0	7.0	12	-
BuffyContreLesVampires.S01.E09to12	4.32	2.0	8.0	13	-
BuffyContreLesVampires.S01.E09to12	6.24	2.0	9.0	14	-
BuffyContreLesVampires.S01.E09to12	4.8	2.0	10.0	15	-
BuffyContreLesVampires.S01.E09to12	5.76	2.0	11.0	16	-
BuffyContreLesVampires.S01.E09to12	5.76	2.0	12.0	17	-
BuffyContreLesVampires.S01.E09to12	5.28	2.0	13.0	18	-
BuffyContreLesVampires.S01.E09to12	4.8	2.0	14.0	19	-
BuffyContreLesVampires.S02.E01to04	2567.76	1.0	1.0	1	1
BuffyContreLesVampires.S02.E01to04	2536.84	1.0	2.0	2	2
BuffyContreLesVampires.S02.E01to04	2573.68	1.0	3.0	3	3
BuffyContreLesVampires.S02.E01to04	2574.76	1.0	4.0	4	4
BuffyContreLesVampires.S02.E01to04	7.88	1.0	5.0	5	-
BuffyContreLesVampires.S02.E05to08	2529.28	1.0	1.0	1	1
BuffyContreLesVampires.S02.E05to08	2529.48	1.0	2.0	2	2
BuffyContreLesVampires.S02.E05to08	2576.12	1.0	3.0	3	3
BuffyContreLesVampires.S02.E05to08	2573.0	1.0	4.0	4	4
BuffyContreLesVampires.S02.E05to08	7.88	1.0	5.0	5	-
BuffyContreLesVampires.S02.E05to08	0.96	2.0	1.0	6	-
BuffyContreLesVampires.S02.E05to08	0.96	2.0	2.0	7	-
BuffyContreLesVampires.S02.E05to08	36.96	2.0	3.0	8	-
BuffyContreLesVampires.S02.E05to08	36.96	2.0	4.0	9	-
BuffyContreLesVampires.S02.E05to08	29.28	2.0	5.0	10	-
BuffyContreLesVampires.S02.E09to12	2527.48	1.0	1.0	1	1
BuffyContreLesVampires.S02.E09to12	2487.68	1.0	2.0	2	2
BuffyContreLesVampires.S02.E09to12	2579.32	1.0	3.0	3	3
BuffyContreLesVampires.S02.E09to12	2547.88	1.0	4.0	4	4
BuffyContreLesVampires.S02.E09to12	7.88	1.0	5.0	5	-
BuffyContreLesVampires.S02.E09to12	0.96	2.0	1.0	6	-
BuffyContreLesVampires.S02.E09to12	0.96	2.0	2.0	7	-
BuffyContreLesVampires.S02.E09to12	36.96	2.0	3.0	8	-
BuffyContreLesVampires.S02.E09to12	36.96	2.0	4.0	9	-
BuffyContreLesVampires.S02.E09to12	36.48	2.0	5.0	10	-
BuffyContreLesVampires.S02.E09to12	0.96	3.0	1.0	11	-
BuffyContreLesVampires.S02.E09to12	0.96	3.0	2.0	12	-
BuffyContreLesVampires.S02.E09to12	36.96	3.0	3.0	13	-
BuffyContreLesVampires.S02.E09to12	36.96	3.0	4.0	14	-
BuffyContreLesVampires.S02.E09to12	16.32	3.0	5.0	15	-
BuffyContreLesVampires.S02.E13to16	2558.36	1.0	1.0	1	1
BuffyContreLesVampires.S02.E13to16	2545.96	1.0	2.0	2	2
BuffyContreLesVampires.S02.E13to16	2532.8	1.0	3.0	3	3
BuffyContreLesVampires.S02.E13to16	2572.76	1.0	4.0	4	4
BuffyContreLesVampires.S02.E13to16	7.88	1.0	5.0	5	-
BuffyContreLesVampires.S02.E13to16	0.96	2.0	1.0	6	-
BuffyContreLesVampires.S02.E13to16	0.96	2.0	2.0	7	-
BuffyContreLesVampires.S02.E13to16	36.96	2.0	3.0	8	-
BuffyContreLesVampires.S02.E13to16	36.96	2.0	4.0	9	-
BuffyContreLesVampires.S02.E13to16	26.4	2.0	5.0	10	-
BuffyContreLesVampires.S02.E17to20	2501.68	1.0	1.0	1	1
BuffyContreLesVampires.S02.E17to20	2480.56	1.0	2.0	2	2
BuffyContreLesVampires.S02.E17to20	2556.4	1.0	3.0	3	3
BuffyContreLesVampires.S02.E17to20	2464.08	1.0	4.0	4	4
BuffyContreLesVampires.S02.E17to20	7.88	1.0	5.0	5	-
BuffyContreLesVampires.S02.E21to22	2541.76	1.0	1.0	1	1
BuffyContreLesVampires.S02.E21to22	2536.52	1.0	2.0	2	2
BuffyContreLesVampires.S02.E21to22	826.84	1.0	3.0	3	-
BuffyContreLesVampires.S02.E21to22	1766.8	1.0	4.0	4	-
BuffyContreLesVampires.S02.E21to22	1218.2	1.0	5.0	5	-
BuffyContreLesVampires.S02.E21to22	46.04	1.0	6.0	6	-
BuffyContreLesVampires.S02.E21to22	159.12	1.0	7.0	7	-
BuffyContreLesVampires.S02.E21to22	52.92	1.0	8.0	8	-
BuffyContreLesVampires.S02.E21to22	52.52	1.0	9.0	9	-
BuffyContreLesVampires.S02.E21to22	7.88	1.0	10.0	10	-
BuffyContreLesVampires.S02.E21to22	28.32	2.0	1.0	11	-
BuffyContreLesVampires.S02.E21to22	28.32	2.0	2.0	12	-
BuffyContreLesVampires.S02.E21to22	5.76	2.0	3.0	13	-
BuffyContreLesVampires.S02.E21to22	5.76	2.0	4.0	14	-
BuffyContreLesVampires.S02.E21to22	5.76	2.0	5.0	15	-
BuffyContreLesVampires.S02.E21to22	5.76	2.0	6.0	16	-
BuffyContreLesVampires.S02.E21to22	18.24	2.0	7.0	17	-
BuffyContreLesVampires.S02.E21to22	18.24	2.0	8.0	18	-
BuffyContreLesVampires.S02.E21to22	6.24	3.0	1.0	19	-
BuffyContreLesVampires.S02.E21to22	6.24	3.0	2.0	20	-
BuffyContreLesVampires.S02.E21to22	5.76	3.0	3.0	21	-
BuffyContreLesVampires.S02.E21to22	5.28	3.0	4.0	22	-
BuffyContreLesVampires.S02.E21to22	4.32	3.0	5.0	23	-
BuffyContreLesVampires.S02.E21to22	3.84	3.0	6.0	24	-
BuffyContreLesVampires.S02.E21to22	5.28	3.0	7.0	25	-
BuffyContreLesVampires.S02.E21to22	5.28	3.0	8.0	26	-
BuffyContreLesVampires.S02.E21to22	5.76	3.0	9.0	27	-
BuffyContreLesVampires.S02.E21to22	5.28	3.0	10.0	28	-
BuffyContreLesVampires.S02.E21to22	4.32	3.0	11.0	29	-
BuffyContreLesVampires.S02.E21to22	3.84	3.0	12.0	30	-
BuffyContreLesVampires.S02.E21to22	5.28	3.0	13.0	31	-
BuffyContreLesVampires.S02.E21to22	4.8	3.0	14.0	32	-
BuffyContreLesVampires.S02.E21to22	3.84	3.0	15.0	33	-
BuffyContreLesVampires.S02.E21to22	3.84	3.0	16.0	34	-
BuffyContreLesVampires.S02.E21to22	4.8	3.0	17.0	35	-
BuffyContreLesVampires.S02.E21to22	3.84	3.0	18.0	36	-
BuffyContreLesVampires.S02.E21to22	2.88	3.0	19.0	37	-
BuffyContreLesVampires.S02.E21to22	2.88	3.0	20.0	38	-
BuffyContreLesVampires.S02.E21to22	4.32	3.0	21.0	39	-
BuffyContreLesVampires.S02.E21to22	3.84	3.0	22.0	40	-
BuffyContreLesVampires.S03.E01to04	2583.0	1.0	1.0	1	1
BuffyContreLesVampires.S03.E01to04	2585.04	1.0	2.0	2	2
BuffyContreLesVampires.S03.E01to04	2581.8	1.0	3.0	3	3
BuffyContreLesVampires.S03.E01to04	2584.84	1.0	4.0	4	4
BuffyContreLesVampires.S03.E01to04	7.88	1.0	5.0	5	-
BuffyContreLesVampires.S03.E01to04	0.96	2.0	1.0	6	-
BuffyContreLesVampires.S03.E01to04	36.96	2.0	2.0	7	-
BuffyContreLesVampires.S03.E01to04	36.96	2.0	3.0	8	-
BuffyContreLesVampires.S03.E01to04	12.0	2.0	4.0	9	-
BuffyContreLesVampires.S03.E01to04	0.96	3.0	1.0	10	-
BuffyContreLesVampires.S03.E01to04	36.96	3.0	2.0	11	-
BuffyContreLesVampires.S03.E01to04	36.96	3.0	3.0	12	-
BuffyContreLesVampires.S03.E01to04	12.0	3.0	4.0	13	-
BuffyContreLesVampires.S03.E05to08	2580.0	1.0	1.0	1	1
BuffyContreLesVampires.S03.E05to08	2556.12	1.0	2.0	2	2
BuffyContreLesVampires.S03.E05to08	2582.64	1.0	3.0	3	3
BuffyContreLesVampires.S03.E05to08	2584.0	1.0	4.0	4	4
BuffyContreLesVampires.S03.E05to08	7.88	1.0	5.0	5	-
BuffyContreLesVampires.S03.E05to08	0.96	2.0	1.0	6	-
BuffyContreLesVampires.S03.E05to08	46.56	2.0	2.0	7	-
BuffyContreLesVampires.S03.E05to08	46.08	2.0	3.0	8	-
BuffyContreLesVampires.S03.E05to08	0.96	3.0	1.0	9	-
BuffyContreLesVampires.S03.E05to08	43.68	3.0	2.0	10	-
BuffyContreLesVampires.S03.E05to08	43.68	3.0	3.0	11	-
BuffyContreLesVampires.S03.E05to08	0.96	4.0	1.0	12	-
BuffyContreLesVampires.S03.E05to08	46.56	4.0	2.0	13	-
BuffyContreLesVampires.S03.E05to08	46.08	4.0	3.0	14	-
BuffyContreLesVampires.S03.E05to08	0.96	5.0	1.0	15	-
BuffyContreLesVampires.S03.E05to08	43.68	5.0	2.0	16	-
BuffyContreLesVampires.S03.E05to08	43.68	5.0	3.0	17	-
BuffyContreLesVampires.S03.E09to11	2573.0	1.0	1.0	1	1
BuffyContreLesVampires.S03.E09to11	2613.48	1.0	2.0	2	2
BuffyContreLesVampires.S03.E09to11	2553.48	1.0	3.0	3	3
BuffyContreLesVampires.S03.E09to11	7.88	1.0	4.0	4	-
BuffyContreLesVampires.S03.E09to11	7.88	1.0	5.0	5	-
BuffyContreLesVampires.S03.E09to11	370.32	1.0	6.0	6	-
BuffyContreLesVampires.S03.E09to11	1235.0	1.0	7.0	7	-
BuffyContreLesVampires.S03.E09to11	41.28	2.0	1.0	8	-
BuffyContreLesVampires.S03.E09to11	40.8	2.0	2.0	9	-
BuffyContreLesVampires.S03.E09to11	6.72	3.0	1.0	10	-
BuffyContreLesVampires.S03.E09to11	5.76	3.0	2.0	11	-
BuffyContreLesVampires.S03.E09to11	3.84	3.0	3.0	12	-
BuffyContreLesVampires.S03.E09to11	5.28	3.0	4.0	13	-
BuffyContreLesVampires.S03.E09to11	4.32	3.0	5.0	14	-
BuffyContreLesVampires.S03.E09to11	5.28	3.0	6.0	15	-
BuffyContreLesVampires.S03.E09to11	5.76	3.0	7.0	16	-
BuffyContreLesVampires.S03.E09to11	4.32	3.0	8.0	17	-
BuffyContreLesVampires.S03.E09to11	4.32	3.0	9.0	18	-
BuffyContreLesVampires.S03.E09to11	15.36	4.0	1.0	19	-
BuffyContreLesVampires.S03.E09to11	15.36	4.0	2.0	20	-
BuffyContreLesVampires.S03.E09to11	0.48	4.0	3.0	21	-
BuffyContreLesVampires.S03.E09to11	41.28	5.0	1.0	22	-
BuffyContreLesVampires.S03.E09to11	40.8	5.0	2.0	23	-
BuffyContreLesVampires.S03.E09to11	6.24	6.0	1.0	24	-
BuffyContreLesVampires.S03.E09to11	5.76	6.0	2.0	25	-
BuffyContreLesVampires.S03.E09to11	3.84	6.0	3.0	26	-
BuffyContreLesVampires.S03.E09to11	5.28	6.0	4.0	27	-
BuffyContreLesVampires.S03.E09to11	3.84	6.0	5.0	28	-
BuffyContreLesVampires.S03.E09to11	5.28	6.0	6.0	29	-
BuffyContreLesVampires.S03.E09to11	5.28	6.0	7.0	30	-
BuffyContreLesVampires.S03.E09to11	3.84	6.0	8.0	31	-
BuffyContreLesVampires.S03.E09to11	3.84	6.0	9.0	32	-
BuffyContreLesVampires.S03.E09to11	0.48	6.0	10.0	33	-
BuffyContreLesVampires.S03.E12to15	2574.12	1.0	1.0	1	1
BuffyContreLesVampires.S03.E12to15	2555.0	1.0	2.0	2	2
BuffyContreLesVampires.S03.E12to15	2562.52	1.0	3.0	3	3
BuffyContreLesVampires.S03.E12to15	2548.0	1.0	4.0	4	4
BuffyContreLesVampires.S03.E12to15	7.88	1.0	5.0	5	-
BuffyContreLesVampires.S03.E16to19	2584.0	1.0	1.0	1	1
BuffyContreLesVampires.S03.E16to19	2584.0	1.0	2.0	2	2
BuffyContreLesVampires.S03.E16to19	2570.44	1.0	3.0	3	3
